온통청년 정책번호,정책명,소관기관,지역,분야,신청상태,기본계획 과제번호,보조금24 서비스ID,보조금24 연결 방식,이어지는 세부사업 코드,이어지는 세부사업명,연결 예산현액(억 원),같은 사업의 다른 등록
20260429005400212930,2026년 서구 청년 PI스쿨 상반기 재능공유 청년강사 참여자 모집,전남광주통합특별시,광주,참여·권리,마감,2차 5-17-62,,,,,,
20260615005400213233,2026년 서구 청년 크리에이터단 참여자 모집,전남광주통합특별시,광주,참여·권리,마감,2차 5-17-62,,,,,,20260722005400213291
20260722005400213291,2026년 서구 청년 크리에이터단 참여자 모집,전남광주통합특별시,광주,참여·권리,마감,2차 5-17-62,,,,,,20260615005400213233
20260818005400213338,2026년 서구 청년 플러스 데이,전남광주통합특별시,광주,취업·일경험,마감,2차 1-2-5,,,,,,
20260408005400212595,2026년 서구 청년도전지원사업,전남광주통합특별시,광주,취업·일경험,상시,2차 1-2-5,,,,,,20260722005400213295
20260722005400213295,2026년 서구 청년도전지원사업,전남광주통합특별시,광주,취업·일경험,상시,2차 1-2-5,,,,,,20260408005400212595
20260429005400212921,2026년 서구 청년자율공간 참여 사업자 모집,전남광주통합특별시,광주,참여·권리,마감,2차 5-17-62,,,,,,
20260820005400213341,2026년 서구 청년축제 「무한도ZONE」,전남광주통합특별시,전남,참여·권리,마감,2차 5-17-62,,,,,,
20260618005400213239,2026년 서구 하반기 청년강사 모집,전남광주통합특별시,광주,참여·권리,마감,2차 5-17-62,,,,,,20260722005400213287
20260722005400213287,2026년 서구 하반기 청년강사 모집,전남광주통합특별시,광주,참여·권리,마감,2차 5-17-62,,,,,,20260618005400213239
20260520005400213208,2026년 서울청년정책네트워크 하반기 모집,서울특별시 미래청년기획관 청년정책담당관,서울,참여·권리,마감,2차 5-15-57,,,,,,
20260722005400213285,2026년 성인진로상담,전남광주통합특별시,전남,교육·역량,상시,2차 2-7-24,,,,,,20260618005400213240
20260618005400213240,2026년 성인진로상담,전남광주통합특별시,광주,교육·역량,상시,2차 2-7-24,,,,,,20260722005400213285
20260408005400212592,2026년 소상공인 육아응원패키지 시즌2 「소상공인 임신 특별지원금」 모집,전남광주통합특별시,광주,금융·생활안정,마감,2차 4-12-44,,,,,,
20260408005400212591,2026년 소상공인 육아응원패키지 시즌2 「소상공인 출생 특별지원금」  모집,전남광주통합특별시,광주,금융·생활안정,마감,2차 4-12-44,,,,,,
20260427005400212880,2026년 시제품 제작 프로그램(양산 연계 지원 과정),전남광주통합특별시,광주,창업·농어업,마감,2차 1-4-12,,,,,,
20260722005400213273,2026년 신혼부부 전세자금 대출이자 지원 안내,전남광주통합특별시,전남,주거,진행중,2차 3-9-30,629000000789,이름 대조(신뢰도 중간),,,,20260710005400213254
20260710005400213254,2026년 신혼부부 전세자금 대출이자 지원 안내,전남광주통합특별시,전남,주거,진행중,2차 3-9-30,629000000789,이름 대조(신뢰도 중간),,,,20260722005400213273
20260622005400213244,2026년 여름 청년 행정체험사업,대구광역시 달서구 경제환경국,대구,취업·일경험,마감,2차 1-1-1,,,,,,
20260903005400213369,2026년 여수시 「청년도전지원사업」 참여자 모집,전남광주통합특별시,전남,취업·일경험,상시,2차 1-2-5,,,,,,
20260722005400213282,2026년 완도군 청년 자격증 응시료 지원사업,전남광주통합특별시,전남,교육·역량,진행중,2차 2-7-24,,,,,,20260702005400213247
20260702005400213247,2026년 완도군 청년 자격증 응시료 지원사업,전남광주통합특별시,전남,교육·역량,진행중,2차 2-7-24,,,,,,20260722005400213282
20260406005400212404,2026년 인천 청년도약기지(취업아카데미),인천광역시 청년정책담당관,인천,취업·일경험,마감,2차 1-1-2,628000000750,이름 대조(신뢰도 높음),62800002023308BF,인천 청년도약기지(취업 아카데미),11.69,
20260406005400212415,2026년 인천 청년정책네트워크 위원 모집,인천광역시 청년정책담당관,인천,참여·권리,마감,2차 5-17-62,,,,,,
20260410005400212664,2026년 임신부 가사지원서비스 지원사업 시행,전남광주통합특별시,광주,취업·일경험,마감,2차 1-2-5,629000000197,이름 대조(신뢰도 중간),,,,
20260831005400213363,2026년 전남광주통합특별시 청년축제,전남광주통합특별시,전남,참여·권리,상시,2차 5-17-62,,,,,,
20260325005400212269,2026년 전세보증금반환보증 보증료 지원사업,경상북도 청송군 기획감사실,경북,주거,진행중,2차 3-10-32,,,,,,20250901005400211561
20260428005400212893,2026년 전주 청년만원주택 청춘★별채 예비입주자 모집,전북특별자치도 전주시,전북,주거,마감,2차 3-8-27,,,,,,
20260428005400212895,2026년 전주시 「청년참여예산 민간보조금」 지원,전북특별자치도 전주시,전북,참여·권리,마감,2차 5-15-58,,,,,,
20260428005400212890,2026년 전주시 소규모점포 청년창업 지원,전북특별자치도 전주시,전북,창업·농어업,마감,2차 1-4-12,,,4641000202630182,소규모 점포 청년 창업 지원사업,1.45,
20260428005400212902,2026년 전주시 지역우수인재 장학생 모집(1학기),전북특별자치도 전주시,전북,교육·역량,마감,2차 2-7-24,,,,,,
20260914005400213414,2026년 제1차 경기도 해운물류 청년취업 아카데미,경기도 철도항만물류국 물류항만과,중앙,교육·역량,마감,2차 2-5-19,,,,,,20260914005400213415
20260914005400213415,2026년 제2차 경기도 해운물류 청년취업 아카데미,경기도 철도항만물류국 물류항만과,중앙,교육·역량,마감,2차 2-5-19,,,,,,20260914005400213414
20260408005400212622,2026년 제5회 에이프캠프 (ape camp 2025),전남광주통합특별시,광주,취업·일경험,마감,2차 1-2-5,,,,,,
20260325005400212268,2026년 지역인재채용 인센티브지원사업,경상북도 청송군 기획감사실,경북,취업·일경험,진행중,2차 1-2-4,,,,,,
20260728005400213309,2026년 찬찬히 청년 사회생활(정서·심리)지원 캠퍼스 참여자 모집,전남광주통합특별시,광주,문화·건강,진행중,2차 4-13-49,,,,,,
20260522005400213213,2026년 창업 아이디어 공모 및 지원,전남광주통합특별시,광주,창업·농어업,마감,2차 1-4-12,,,,,,
20260429005400212924,2026년 창업도약패키지(일반형) 창업기업 모집,전남광주통합특별시,광주,창업·농어업,마감,2차 1-4-12,,,,,,
20260724005400213304,2026년 찾아가는 청년주거 상담소(국토교통부),인천광역시 청년정책담당관,인천,금융·생활안정,마감,2차 4-11-41,,,,,,
