서비스ID,서비스명,소관기관,분야,지원유형,대상 연령(최소),대상 연령(최대),청년 관련 근거,보조금24 주소
383000000155,예비부모 건강검진 지원(동안구),경기도 안양시,보건·의료,서비스(의료)||현물,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/383000000155
383000000165,청년창업 (기업) 상시지원,경기도 안양시,고용·창업,현금,,,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/383000000165
383000000191,안양시 청년 학자금 대출 연체자 신용회복 지원,경기도 안양시,행정·안전,현금(감면),19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/383000000191
383000000209,2026년 청년 어학·자격시험 응시료 지원,경기도 안양시,행정·안전,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/383000000209
383000000553,안양시 청년 이사비 지원,경기도 안양시,생활안정,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/383000000553
390000000108,시설퇴소 및 가정위탁종결아동 자립정착금 지급,경기도 광명시,주거·자립,현금,18,19,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/390000000108
390000000429,광명시 입영지원금 지급,경기도 광명시,행정·안전,이용권,18,32,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/390000000429
391000000103,퇴소 및 보호종결아동 자립정착금 지원,경기도 평택시,주거·자립,현금,17,18,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/391000000103
391000000113,보호종료아동 자립수당,경기도 평택시,주거·자립,현금,17,18,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/391000000113
391000000152,청년 전월세보증금 대출이자 지원,경기도 평택시,생활안정,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/391000000152
392000000103,동두천시 대학생 애향 장학금,경기도 동두천시,보육·교육,현금(장학금),18,34,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/392000000103
392000000105,청년 합격지원세트 지원,경기도 동두천시,고용·창업,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/392000000105
392000000120,동두천시 대학생 주거지원 장학금,경기도 동두천시,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/392000000120
392000000162,신혼부부· 청년 전·월세 보증금 대출이자 지원,경기도 동두천시,주거·자립,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/392000000162
392000000166,청년동아리 활동지원,경기도 동두천시,문화·환경,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/392000000166
393000000104,다자녀 학자금 지원,경기도 안산시,보육·교육,현금,16,34,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/393000000104
393000000123,행복이음 장학금,재단법인안산인재육성재단,보육·교육,현금,6,34,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/393000000123
393000000129,산업체노동자 장학금,재단법인안산인재육성재단,보육·교육,현금(장학금),19,34,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/393000000129
393000000135,청년 창업·취업 학원비 지원,재단법인안산인재육성재단,고용·창업,현금(장학금),18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/393000000135
393000000139,안산꿈키움 장학금,재단법인안산인재육성재단,보육·교육,현금(장학금),16,34,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/393000000139
393000000269,안산시 청년부동산 중개보수 및 이사비 지원사업,경기도 안산시,생활안정,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/393000000269
394000000138,고양시 출산가구 전월세자금 대출이자 지원,경기도 고양시,임신·출산,현금,18,44,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/394000000138
397000000104,"과천시 청년 면접 모두드림(면접 정장, 헤어메이크업, 이력서 사진 지원)",경기도 과천시,고용·창업,현물,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/397000000104
397000000116,대학생 전공교재비 지원,경기도 과천시,보육·교육,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/397000000116
397000000130,과천시 입영지원금 지급,경기도 과천시,생활안정,기타,19,37,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/397000000130
398000000123,구리시 입영지원금 지원,경기도 구리시,생활안정,기타,19,40,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/398000000123
399000000101,남양주시 장학금,경기도 남양주시,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/399000000101
399000000118,남양주시 입영지원금 지급,경기도 남양주시,생활안정,기타,19,40,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/399000000118
399000000398,남양주시 청년 이사비 지원,경기도 남양주시,주거·자립,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/399000000398
401000000485,시흥시 구직 청년 면접정장 대여사업「면접 흥하시흥」 운영,경기도 시흥시,고용·창업,기타,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/401000000485
401000000507,시흥시 관내 대학생 지원금,경기도 시흥시,보육·교육,기타,19,35,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/401000000507
402000000126,군포시 청년 전월세 보증금 대출이자 지원,경기도 군포시,주거·자립,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/402000000126
402000000130,청년날개 면접정장 무료대여,경기도 군포시,고용·창업,현물,18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/402000000130
402000000147,청년 학자금대출 장기연체자 신용회복 지원,경기도 군포시,주거·자립,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/402000000147
403000000113,혼인신고자 기념품 증정,경기도 의왕시,행정·안전,현물,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/403000000113
403000000128,청년 취업(면접) 지원 패키지[면접정장 무료대여],경기도 의왕시,고용·창업,기타,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/403000000128
403000000129,대학생 행정체험 아르바이트 운영,경기도 의왕시,고용·창업,서비스(일자리),18,34,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/403000000129
403000000154,청년 이사비 지원,경기도 의왕시,주거·자립,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/403000000154
403000000155,청년 취업(면접)지원 패키지[취업사진 촬영 및 헤어 메이크업 비용 지원],경기도 의왕시,생활안정,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/403000000155
403000000156,청년 구직활동지원금 지급,경기도 의왕시,고용·창업,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/403000000156
404000000122,입영지원금,경기도 하남시,행정·안전,이용권,19,30,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/404000000122
405000000629,한부모가족 복지시설 퇴소자 자립지원금 지원,경기도 용인시,주거·자립,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/405000000629
405000000631,신혼부부 전세자금 대출이자 지원,경기도 용인시,주거·자립,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/405000000631
405000000644,장학재단 장학금(자립),경기도 용인시,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/405000000644
405000000652,장학재단 장학금(주거),경기도 용인시,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/405000000652
405000000661,용인시 청년 학자금대출 신용회복 지원,경기도 용인시,주거·자립,현금(감면),18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/405000000661
406000000115,청년창업자 임차료 지원,경기도 파주시,고용·창업,현금,18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/406000000115
406000000515,파주시 청년월세 지원,경기도 파주시,주거·자립,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/406000000515
407000000113,여성 창업 초기물품 지원,경기도 이천시,고용·창업,현물,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/407000000113
407000000517,이천시 입영지원금,경기도 이천시,생활안정,이용권,18,38,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/407000000517
408000000520,안성시 대학생 학자금 대출 이자 지원,경기도 안성시,보육·교육,기타,18,40,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/408000000520
408000000549,환경기초시설 주변마을 주민자녀 장학금,경기도 안성시,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/408000000549
408000000562,안성시 청년 부동산 중개수수료 및 이사비 지원사업,경기도 안성시,생활안정,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/408000000562
409000000116,김포청년 내일옷장,경기도 김포시,고용·창업,기타,15,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/409000000116
409000000145,청년 1:1 맞춤형 취업 멘토링 지원,경기도 김포시,고용·창업,기타(교육),19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/409000000145
409000000155,대학생 공공기관 직장체험 지원,경기도 김포시,고용·창업,서비스(일자리),19,35,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/409000000155
414000000110,"중,고,대학생 장학금 지급",경기도 연천군,보육·교육,현금(장학금),13,34,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/414000000110
414000000444,연천군 부업대학생 운영,경기도 연천군,고용·창업,서비스(일자리),18,30,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/414000000444
414000000456,귀농 청년농업인 주거비(월세) 지원,경기도 연천군,생활안정,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/414000000456
416000000115,가평군 장학생 선발 및 장학금 지원,경기도 가평군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/416000000115
416000000264,전세보증금반환보증 보증료 지원,경기도 가평군,주거·자립,현금,,,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/416000000264
419100000010,원주시 주소 이전 대학생 학자금 지원,강원특별자치도 원주시,보육·교육,현금,16,34,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/419100000010
420000000157,(재)강릉시미래인재육성재단 우수장학금,강원특별자치도 강릉시,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/420000000157
420000000159,(재)강릉시미래인재육성재단 진학장학금,강원특별자치도 강릉시,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/420000000159
420000000161,미혼모 의료비 지원,강원특별자치도 강릉시,보건·의료,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/420000000161
420000000168,(재)강릉시미래인재육성재단 특기장학금,강원특별자치도 강릉시,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/420000000168
420000000174,(재)강릉시미래인재육성재단 자립장학금,강원특별자치도 강릉시,보육·교육,현금(장학금),16,34,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/420000000174
422000000123,영농정착 시설 및 장비구입 지원,강원특별자치도 태백시,농림축산어업,현물,18,39,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/422000000123
422000000135,청년농업인 맞춤형 특화 지원,강원특별자치도 태백시,생활안정,현물,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/422000000135
423000000476,희망나눔 장학금 지원,강원특별자치도 속초시,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/423000000476
424000000149,삼척향토장학재단 향토 장학금,강원특별자치도 삼척시,보육·교육,현금(장학금),,39,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/424000000149
424000000151,도계장학재단 향토 장학금,강원특별자치도 삼척시,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/424000000151
425000000634,홍천군 무궁화장학금,강원특별자치도 홍천군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/425000000634
426100000003,횡성형 청년일자리(전입근로수당.정착지원금),강원특별자치도 횡성군,주거·자립,현금,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/426100000003
427000000183,귀농인 영농 정착 지원,강원특별자치도 영월군,주거·자립,현금,18,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/427000000183
427000000197,다자녀가정 교육비 지원,강원특별자치도 영월군,보육·교육,현금,18,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/427000000197
427000000227,가업승계농 영농기반조성 지원,강원특별자치도 영월군,농림축산어업,기타,20,39,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/427000000227
427100000002,청년농업인 맞춤형 지원,강원특별자치도 영월군,농림축산어업,기타,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/427100000002
428000000102,결혼이민자 및 다문화 가정 지원,강원특별자치도 평창군,문화·환경,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/428000000102
428100000006,평창군 청년 자격증 취득비 지원,강원특별자치도 평창군,고용·창업,현금,18,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/428100000006
429000000765,정선군 출생아 양육비 지원,강원특별자치도 정선군,보육·교육,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/429000000765
431000000102,"재단법인 화천군인재육성(우수지원금, 거주공간지원금)",강원특별자치도 화천군,보육·교육,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/431000000102
431000000107,다자녀가정 대학등록금 지원,강원특별자치도 화천군,보육·교육,현금,,24,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/431000000107
431000000114,재단법인 화천군인재육성(특별지원금),강원특별자치도 화천군,보육·교육,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/431000000114
431000000115,저소득 주민자녀 장학금 지원,강원특별자치도 화천군,보육·교육,현금(장학금),18,34,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/431000000115
432000000226,취업지망생 능력개발 지원사업,강원특별자치도 양구군,고용·창업,기타,18,49,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/432000000226
432000000249,양록장학금 지원,강원특별자치도 양구군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/432000000249
435000000136,고등학생 및 대학생 장학금(우등),강원특별자치도 양양군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/435000000136
435000000137,고등 및 대학생 장학금(유공 및 저소득),강원특별자치도 양양군,보육·교육,현금(장학금),16,30,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/435000000137
435000000150,고등 및 대학생 장학금(특기 및 기타),강원특별자치도 양양군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/435000000150
439000000830,자활사업 지원,충청북도 충주시,주거·자립,현금,18,64,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/439000000830
439000000839,청년창업농 농지 임차료 지원,충청북도 충주시,농림축산어업,현금,18,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/439000000839
439000000861,장애인 가구 대학생 자녀 장학금 지원,충청북도 충주시,보육·교육,현금,19,24,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/439000000861
439000000870,가정위탁 및 시설퇴소아동 자립정착금 지원,충청북도 충주시,생활안정,현금,18,19,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/439000000870
439000000879,전입자 맞춤 안내 서비스,충청북도 충주시,주거·자립,현금(감면),19,39,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/439000000879
439000000882,미취업 청년 어학·자격증 취득 지원,충청북도 충주시,행정·안전,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/439000000882
439000000883,청년농업인 선도농가 실습지원,충청북도 충주시,농림축산어업,현금,18,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/439000000883
440000000117,다자녀가구 등록금 지원,충청북도 제천시,보육·교육,현금,18,34,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/440000000117
440000000195,2026학년도 대학생 전입지원금 지원,충청북도 제천시,생활안정,기타,18,55,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/440000000195
442000000101,자립준비청년 자립수당 지급,충청북도 보은군,주거·자립,현금,18,20,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/442000000101
442000000108,보은군민장학회 장학금 지원,충청북도 보은군,보육·교육,현금(장학금),12,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/442000000108
442000000649,2026년 보은군 청년 면접수당 지원사업,충청북도 보은군,고용·창업,현금,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/442000000649
442000000656,"청년 취업자, 농업인 주거비 지원",충청북도 보은군,생활안정,현금,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/442000000656
442000000662,청년 소상공인 점포 임차료 지원,충청북도 보은군,생활안정,현금,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/442000000662
443000000109,고국방문지원및 다문화가족 자활교육,충청북도 옥천군,보육·교육,기타||기타(교육),18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/443000000109
443000000110,소년소녀가정 및 시설퇴소아동 등 자립지원,충청북도 옥천군,주거·자립,현금,17,18,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/443000000110
443000000113,여성장애인 가사도우미 지원,충청북도 옥천군,보호·돌봄,서비스(돌봄),18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/443000000113
443000000135,자활사업 지원,충청북도 옥천군,생활안정,현금,18,64,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/443000000135
443000000139,산후조리비용 지원,충청북도 옥천군,보건·의료,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/443000000139
443000000660,청년 전세 대출금 이자 지원,충청북도 옥천군,주거·자립,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/443000000660
443000000661,청년 월세 지원,충청북도 옥천군,주거·자립,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/443000000661
445000000106,소년소녀가정 및 시설퇴소아동 등 자립지원,충청북도 진천군,주거·자립,현금,17,18,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/445000000106
446000000102,결혼이민자 고국방문 및 취업역량강화 사업,충청북도 괴산군,문화·환경,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/446000000102
447000000108,보호종료아동 자립정착금 지원,충청북도 음성군,주거·자립,현금,17,18,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/447000000108
447000000145,2026년 음성군 청년 면접수당 지원사업,충청북도 음성군,고용·창업,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/447000000145
448000000117,청년부부 정착장려금 지원,충청북도 단양군,주거·자립,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/448000000117
448000000122,보호종료아동 자립정착금 지원,충청북도 단양군,주거·자립,현금,17,29,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/448000000122
448000000658,대학 신입생 입학축하금 지원,충청북도 단양군,생활안정,현금(장학금),18,22,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/448000000658
449000000101,수급자 및 차상위계층 자산형성지원,충청남도 천안시,생활안정,현금,15,39,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/449000000101
449000000143,청년도전 지원사업,충청남도 천안시,생활안정,현금,18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/449000000143
449000000517,수도권 행복 기숙사 기숙사비 지원,충청남도 천안시,주거·자립,현금,19,45,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/449000000517
449000000520,청년성장프로젝트,충청남도 천안시,주거·자립,기타(교육),18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/449000000520
449000000522,천안형 청년 채용연계 프로그램 사업,충청남도 천안시,고용·창업,서비스(일자리),18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/449000000522
449000000531,면접정장지원사업(청년취업패키지),충청남도 천안시,고용·창업,기타,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/449000000531
449000000533,청년 마음건강 바우처(허심탄회 개인상담),충청남도 천안시,생활안정,기타(상담),19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/449000000533
449000000535,이주청년 웰컴키트(행복꾸러미),충청남도 천안시,생활안정,현물,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/449000000535
450000000128,전입지원금 지원,충청남도 공주시,주거·자립,기타,16,40,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/450000000128
451000000127,전입학생 생활지원금 지급,충청남도 보령시,주거·자립,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/451000000127
451000000132,"정관, 난관 복원 시술비 지원",충청남도 보령시,생활안정,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/451000000132
451000000141,청년창업 육성사업,충청남도 보령시,고용·창업,기타(교육)||현금,,,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/451000000141
451000000144,아주자동차대학생 반값등록금 지원,충청남도 보령시,생활안정,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/451000000144
451000000148,청년근로자 연봉 지원,충청남도 보령시,생활안정,현금,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/451000000148
451000000237,청년주택자금 대출이자 지원,충청남도 보령시,주거·자립,기타,19,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/451000000237
451000000242,무주택청년 공공임대주택 보증금 대출이자 지원,충청남도 보령시,생활안정,현금(융자),19,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/451000000242
451000000244,형편이 어려운 청년 취업생활비 지원,충청남도 보령시,생활안정,현금,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/451000000244
452000000321,청년내일카드,충청남도 아산시,고용·창업,기타,18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/452000000321
452000000325,청년 캠핑용품 대여 지원,충청남도 아산시,생활안정,기타,18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/452000000325
454000000179,논산시 청년결혼축하금 지원,충청남도 논산시,주거·자립,현금,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/454000000179
454000000180,논산시 전입대학생 생활안정지원금 지원,충청남도 논산시,주거·자립,현금,19,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/454000000180
454000000181,보호종료아동 자립지원 사업(자체),충청남도 논산시,생활안정,현금,18,24,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/454000000181
455000000125,지역사회 청년쉐어하우스 운영,충청남도 금산군,주거·자립,시설이용,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/455000000125
455000000131,금산금빛시장 청년몰 입점상인 모집 및 운영,충청남도 금산군,고용·창업,기타,,120,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/455000000131
457000000136,농가 도우미 지원,충청남도 부여군,농림축산어업,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000136
457000000157,부여군 청년셰어하우스 운영,충청남도 부여군,주거·자립,현물,18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000157
458000000122,청년 취업수당 지원,충청남도 서천군,고용·창업,이용권,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/458000000122
458000000123,청년 공공근로 지원,충청남도 서천군,고용·창업,서비스(일자리),18,120,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/458000000123
458000000124,청년 다드림 지원,충청남도 서천군,생활안정,이용권,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/458000000124
458000000125,청년 행복주거비 지원,충청남도 서천군,생활안정,현금,19,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/458000000125
458000000128,청년창업 육성 지원,충청남도 서천군,고용·창업,현금,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/458000000128
458000000130,청년업체 세무·노무 기장 대리 공공서비스 지원,충청남도 서천군,고용·창업,기타(상담),18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/458000000130
459000000106,관외 대학생 생활안정지원비 지원,충청남도 청양군,생활안정,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/459000000106
459000000152,청년취업수당,충청남도 청양군,고용·창업,현금,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/459000000152
459000000159,전입대학생 기숙사비 지원,충청남도 청양군,주거·자립,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/459000000159
461000000304,예산군구직자면접비지원사업,충청남도 예산군,생활안정,현금,18,45,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/461000000304
461000000307,예산형청년전입근로자정착지원,충청남도 예산군,생활안정,현금,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/461000000307
461000000308,자립준비청년(보호종료아동) 대학생활안정자금 지원,충청남도 예산군,주거·자립,현금,18,34,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/461000000308
462000000359,전입지원금,충청남도 태안군,생활안정,현금,18,45,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/462000000359
468000000109,한방 난임부부 지원,전북특별자치도 익산시,생활안정,서비스(의료),18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/468000000109
468000000357,익산시 신혼부부 청년 주택 전세보증금 대출이자 지원사업,전북특별자치도 익산시,주거·자립,기타,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/468000000357
469000000103,입양장려금 지원,전북특별자치도 정읍시,보호·돌봄,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/469000000103
469000000108,정읍시민 장학재단 장학생,전북특별자치도 정읍시,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/469000000108
469000000111,출생아 의료비 지원,전북특별자치도 정읍시,보건·의료,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/469000000111
469000000120,학자금대출 장기연체자 신용회복 지원,전북특별자치도 정읍시,주거·자립,현금(감면),18,45,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/469000000120
469000000125,신혼부부 및 청년 주택자금 대출이자 지원,전북특별자치도 정읍시,주거·자립,현금,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/469000000125
469100000004,전입대학생 주거비용 지원,전북특별자치도 정읍시,주거·자립,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/469100000004
469100000005,구직지원금 지급,전북특별자치도 정읍시,생활안정,현금,,45,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/469100000005
